id,nombre,apellido,email,sexo,dimensions,requirements,latitude,longitude
185,Marven,Syalvester,msyalvester54@apple.com,Male,"[{""name"":""Fuerza"",""score"":10},{""name"":""Destreza"",""score"":6},{""name"":""Liderazgo"",""score"":3},{""name"":""Motivacion"",""score"":8},{""name"":""Conocimiento"",""score"":1}]","[{""name"":""linterna"",""score"":4},{""name"":""botas"",""score"":1},{""name"":""cuerda"",""score"":2},{""name"":""pala"",""score"":6}]",33.2035282,131.6906274
186,Haily,Foltin,hfoltin55@etsy.com,Female,"[{""name"":""Fuerza"",""score"":2},{""name"":""Destreza"",""score"":1},{""name"":""Liderazgo"",""score"":6},{""name"":""Motivacion"",""score"":9},{""name"":""Conocimiento"",""score"":10}]","[{""name"":""linterna"",""score"":8},{""name"":""botas"",""score"":4},{""name"":""cuerda"",""score"":3},{""name"":""pala"",""score"":6}]",41.2479207,-8.3626963
187,Oby,Holston,oholston56@csmonitor.com,Male,"[{""name"":""Fuerza"",""score"":8},{""name"":""Destreza"",""score"":2},{""name"":""Liderazgo"",""score"":10},{""name"":""Motivacion"",""score"":4},{""name"":""Conocimiento"",""score"":3}]","[{""name"":""linterna"",""score"":9},{""name"":""botas"",""score"":10},{""name"":""cuerda"",""score"":2},{""name"":""pala"",""score"":6},{""name"":""alta estatura"",""score"":7},{""name"":""guantes"",""score"":2},{""name"":""primeros auxilios"",""score"":6},{""name"":""condicion fisica"",""score"":4},{""name"":""casco"",""score"":4}]",25.941937,117.365052
188,Stacey,Scutching,sscutching57@mapy.cz,Female,"[{""name"":""Fuerza"",""score"":9},{""name"":""Destreza"",""score"":2},{""name"":""Liderazgo"",""score"":3},{""name"":""Motivacion"",""score"":9},{""name"":""Conocimiento"",""score"":2}]","[{""name"":""linterna"",""score"":6},{""name"":""botas"",""score"":7},{""name"":""cuerda"",""score"":9},{""name"":""pala"",""score"":10}]",48.6511908,6.481599
189,Tudor,Easter,teaster58@tuttocitta.it,Male,"[{""name"":""Fuerza"",""score"":9},{""name"":""Destreza"",""score"":3},{""name"":""Liderazgo"",""score"":2},{""name"":""Motivacion"",""score"":5},{""name"":""Conocimiento"",""score"":9}]","[{""name"":""linterna"",""score"":2},{""name"":""botas"",""score"":10},{""name"":""cuerda"",""score"":8},{""name"":""pala"",""score"":5},{""name"":""alta estatura"",""score"":6},{""name"":""guantes"",""score"":3}]",23.012915,104.394157
190,Zsazsa,Jailler,zjailler59@mediafire.com,Female,"[{""name"":""Fuerza"",""score"":9},{""name"":""Destreza"",""score"":10},{""name"":""Liderazgo"",""score"":10},{""name"":""Motivacion"",""score"":10},{""name"":""Conocimiento"",""score"":7}]","[{""name"":""linterna"",""score"":2},{""name"":""botas"",""score"":9},{""name"":""cuerda"",""score"":7},{""name"":""pala"",""score"":3},{""name"":""alta estatura"",""score"":4},{""name"":""guantes"",""score"":8},{""name"":""primeros auxilios"",""score"":9}]",59.4304876,18.0591041
191,Ivan,Guerin,iguerin5a@example.com,Male,"[{""name"":""Fuerza"",""score"":4},{""name"":""Destreza"",""score"":8},{""name"":""Liderazgo"",""score"":8},{""name"":""Motivacion"",""score"":10},{""name"":""Conocimiento"",""score"":4}]","[{""name"":""linterna"",""score"":5},{""name"":""botas"",""score"":4},{""name"":""cuerda"",""score"":4},{""name"":""pala"",""score"":9},{""name"":""alta estatura"",""score"":10},{""name"":""guantes"",""score"":6},{""name"":""primeros auxilios"",""score"":4},{""name"":""condicion fisica"",""score"":5},{""name"":""casco"",""score"":5}]",-18.841761,47.703579
192,Valaria,Amorts,vamorts5b@google.com.au,Female,"[{""name"":""Fuerza"",""score"":5},{""name"":""Destreza"",""score"":1},{""name"":""Liderazgo"",""score"":5},{""name"":""Motivacion"",""score"":4},{""name"":""Conocimiento"",""score"":2}]","[{""name"":""linterna"",""score"":7},{""name"":""botas"",""score"":6}]",18.026373,-95.514174
193,Markos,Trussman,mtrussman5c@xing.com,Male,"[{""name"":""Fuerza"",""score"":3},{""name"":""Destreza"",""score"":2},{""name"":""Liderazgo"",""score"":8},{""name"":""Motivacion"",""score"":4},{""name"":""Conocimiento"",""score"":9}]","[{""name"":""linterna"",""score"":4},{""name"":""botas"",""score"":6},{""name"":""cuerda"",""score"":5},{""name"":""pala"",""score"":10},{""name"":""alta estatura"",""score"":10},{""name"":""guantes"",""score"":6}]",-14.0893344,-72.3355683
194,Gray,Espinel,gespinel5d@arstechnica.com,Male,"[{""name"":""Fuerza"",""score"":10},{""name"":""Destreza"",""score"":6},{""name"":""Liderazgo"",""score"":5},{""name"":""Motivacion"",""score"":2},{""name"":""Conocimiento"",""score"":10}]","[{""name"":""linterna"",""score"":10}]",-5.9285726,-77.9438811
195,Barry,Raccio,braccio5e@ovh.net,Male,"[{""name"":""Fuerza"",""score"":5},{""name"":""Destreza"",""score"":3},{""name"":""Liderazgo"",""score"":1},{""name"":""Motivacion"",""score"":3},{""name"":""Conocimiento"",""score"":10}]","[{""name"":""linterna"",""score"":10},{""name"":""botas"",""score"":8},{""name"":""cuerda"",""score"":8},{""name"":""pala"",""score"":8},{""name"":""alta estatura"",""score"":1},{""name"":""guantes"",""score"":6},{""name"":""primeros auxilios"",""score"":1}]",14.5410506,100.6985155
196,Harbert,Tejero,htejero5f@wp.com,Male,"[{""name"":""Fuerza"",""score"":8},{""name"":""Destreza"",""score"":5},{""name"":""Liderazgo"",""score"":9},{""name"":""Motivacion"",""score"":3},{""name"":""Conocimiento"",""score"":4}]","[{""name"":""linterna"",""score"":6},{""name"":""botas"",""score"":7},{""name"":""cuerda"",""score"":9},{""name"":""pala"",""score"":9}]",25.962888,119.523266
197,Hermia,Endacott,hendacott5g@usda.gov,Female,"[{""name"":""Fuerza"",""score"":8},{""name"":""Destreza"",""score"":9},{""name"":""Liderazgo"",""score"":3},{""name"":""Motivacion"",""score"":9},{""name"":""Conocimiento"",""score"":3}]","[{""name"":""linterna"",""score"":2},{""name"":""botas"",""score"":8},{""name"":""cuerda"",""score"":1},{""name"":""pala"",""score"":6},{""name"":""alta estatura"",""score"":4},{""name"":""guantes"",""score"":2},{""name"":""primeros auxilios"",""score"":9},{""name"":""condicion fisica"",""score"":1}]",52.55694,17.0351289
198,Vidovik,Jepps,vjepps5h@yale.edu,Male,"[{""name"":""Fuerza"",""score"":4},{""name"":""Destreza"",""score"":7},{""name"":""Liderazgo"",""score"":2},{""name"":""Motivacion"",""score"":6},{""name"":""Conocimiento"",""score"":1}]","[{""name"":""linterna"",""score"":10}]",48.3236333,6.063383
199,Zacherie,Hullbrook,zhullbrook5i@facebook.com,Male,"[{""name"":""Fuerza"",""score"":7},{""name"":""Destreza"",""score"":6},{""name"":""Liderazgo"",""score"":10},{""name"":""Motivacion"",""score"":6},{""name"":""Conocimiento"",""score"":10}]","[{""name"":""linterna"",""score"":7},{""name"":""botas"",""score"":10}]",7.2484596,125.0587505
200,Hildegaard,Choppen,hchoppen5j@shop-pro.jp,Female,"[{""name"":""Fuerza"",""score"":6},{""name"":""Destreza"",""score"":4},{""name"":""Liderazgo"",""score"":8},{""name"":""Motivacion"",""score"":9},{""name"":""Conocimiento"",""score"":9}]","[{""name"":""linterna"",""score"":10},{""name"":""botas"",""score"":1},{""name"":""cuerda"",""score"":2},{""name"":""pala"",""score"":1},{""name"":""alta estatura"",""score"":5},{""name"":""guantes"",""score"":4}]",49.1040007,29.2092738
201,Fredrika,Addinall,faddinall5k@marriott.com,Female,"[{""name"":""Fuerza"",""score"":3},{""name"":""Destreza"",""score"":7},{""name"":""Liderazgo"",""score"":3},{""name"":""Motivacion"",""score"":6},{""name"":""Conocimiento"",""score"":5}]","[{""name"":""linterna"",""score"":4},{""name"":""botas"",""score"":5},{""name"":""cuerda"",""score"":9},{""name"":""pala"",""score"":1},{""name"":""alta estatura"",""score"":1}]",-7.2331881,112.5692082
202,Zandra,Garie,zgarie5l@stanford.edu,Female,"[{""name"":""Fuerza"",""score"":7},{""name"":""Destreza"",""score"":8},{""name"":""Liderazgo"",""score"":5},{""name"":""Motivacion"",""score"":10},{""name"":""Conocimiento"",""score"":10}]","[{""name"":""linterna"",""score"":10},{""name"":""botas"",""score"":7},{""name"":""cuerda"",""score"":2},{""name"":""pala"",""score"":4},{""name"":""alta estatura"",""score"":3},{""name"":""guantes"",""score"":10},{""name"":""primeros auxilios"",""score"":6},{""name"":""condicion fisica"",""score"":6},{""name"":""casco"",""score"":5}]",31.830362,119.97167
203,Luciano,Heinzler,lheinzler5m@ehow.com,Male,"[{""name"":""Fuerza"",""score"":2},{""name"":""Destreza"",""score"":3},{""name"":""Liderazgo"",""score"":2},{""name"":""Motivacion"",""score"":9},{""name"":""Conocimiento"",""score"":7}]","[{""name"":""linterna"",""score"":9}]",1.0620859,104.2366983
204,Nataline,Sparrowhawk,nsparrowhawk5n@umn.edu,Female,"[{""name"":""Fuerza"",""score"":3},{""name"":""Destreza"",""score"":10},{""name"":""Liderazgo"",""score"":7},{""name"":""Motivacion"",""score"":9},{""name"":""Conocimiento"",""score"":6}]","[{""name"":""linterna"",""score"":4},{""name"":""botas"",""score"":4},{""name"":""cuerda"",""score"":8},{""name"":""pala"",""score"":8},{""name"":""alta estatura"",""score"":5},{""name"":""guantes"",""score"":9},{""name"":""primeros auxilios"",""score"":6},{""name"":""condicion fisica"",""score"":3},{""name"":""casco"",""score"":8}]",45.78,-108.5
205,Vanya,Hawker,vhawker5o@ycombinator.com,Male,"[{""name"":""Fuerza"",""score"":4},{""name"":""Destreza"",""score"":6},{""name"":""Liderazgo"",""score"":2},{""name"":""Motivacion"",""score"":9},{""name"":""Conocimiento"",""score"":5}]","[{""name"":""linterna"",""score"":9}]",-2.5421083,-44.3290923
206,Teodor,Bartomeu,tbartomeu5p@amazon.de,Male,"[{""name"":""Fuerza"",""score"":1},{""name"":""Destreza"",""score"":7},{""name"":""Liderazgo"",""score"":3},{""name"":""Motivacion"",""score"":2},{""name"":""Conocimiento"",""score"":2}]","[{""name"":""linterna"",""score"":9},{""name"":""botas"",""score"":2}]",5.973323,80.437663
207,Kalil,Beeho,kbeeho5q@privacy.gov.au,Male,"[{""name"":""Fuerza"",""score"":1},{""name"":""Destreza"",""score"":1},{""name"":""Liderazgo"",""score"":1},{""name"":""Motivacion"",""score"":6},{""name"":""Conocimiento"",""score"":3}]","[{""name"":""linterna"",""score"":7},{""name"":""botas"",""score"":10},{""name"":""cuerda"",""score"":5},{""name"":""pala"",""score"":9},{""name"":""alta estatura"",""score"":10},{""name"":""guantes"",""score"":10},{""name"":""primeros auxilios"",""score"":9}]",-36.2958562,-57.6855979
208,Carroll,Adcock,cadcock5r@smugmug.com,Female,"[{""name"":""Fuerza"",""score"":9},{""name"":""Destreza"",""score"":8},{""name"":""Liderazgo"",""score"":2},{""name"":""Motivacion"",""score"":8},{""name"":""Conocimiento"",""score"":6}]","[{""name"":""linterna"",""score"":4},{""name"":""botas"",""score"":4},{""name"":""cuerda"",""score"":1},{""name"":""pala"",""score"":10},{""name"":""alta estatura"",""score"":3},{""name"":""guantes"",""score"":10},{""name"":""primeros auxilios"",""score"":2}]",40.5684068,44.8157566
209,Whitaker,Atheis,watheis5s@ifeng.com,Male,"[{""name"":""Fuerza"",""score"":9},{""name"":""Destreza"",""score"":2},{""name"":""Liderazgo"",""score"":9},{""name"":""Motivacion"",""score"":9},{""name"":""Conocimiento"",""score"":7}]","[{""name"":""linterna"",""score"":6},{""name"":""botas"",""score"":4},{""name"":""cuerda"",""score"":4}]",-13.54918,-71.893158
210,Ode,Darke,odarke5t@xing.com,Male,"[{""name"":""Fuerza"",""score"":7},{""name"":""Destreza"",""score"":7},{""name"":""Liderazgo"",""score"":6},{""name"":""Motivacion"",""score"":4},{""name"":""Conocimiento"",""score"":3}]","[{""name"":""linterna"",""score"":6},{""name"":""botas"",""score"":9},{""name"":""cuerda"",""score"":1},{""name"":""pala"",""score"":3},{""name"":""alta estatura"",""score"":7},{""name"":""guantes"",""score"":4},{""name"":""primeros auxilios"",""score"":4},{""name"":""condicion fisica"",""score"":5}]",55.816131,37.8768991
211,Gerald,Cafe,gcafe5u@goo.ne.jp,Male,"[{""name"":""Fuerza"",""score"":9},{""name"":""Destreza"",""score"":1},{""name"":""Liderazgo"",""score"":1},{""name"":""Motivacion"",""score"":10},{""name"":""Conocimiento"",""score"":6}]","[{""name"":""linterna"",""score"":3},{""name"":""botas"",""score"":9},{""name"":""cuerda"",""score"":6},{""name"":""pala"",""score"":3}]",43.1989428,17.5466671
212,Inna,Yelyashev,iyelyashev5v@ning.com,Female,"[{""name"":""Fuerza"",""score"":7},{""name"":""Destreza"",""score"":8},{""name"":""Liderazgo"",""score"":6},{""name"":""Motivacion"",""score"":10},{""name"":""Conocimiento"",""score"":7}]","[{""name"":""linterna"",""score"":9},{""name"":""botas"",""score"":1},{""name"":""cuerda"",""score"":1},{""name"":""pala"",""score"":9},{""name"":""alta estatura"",""score"":4}]",43.4945737,5.8978018
213,Prescott,Twelvetree,ptwelvetree5w@comcast.net,Male,"[{""name"":""Fuerza"",""score"":4},{""name"":""Destreza"",""score"":1},{""name"":""Liderazgo"",""score"":7},{""name"":""Motivacion"",""score"":2},{""name"":""Conocimiento"",""score"":1}]","[{""name"":""linterna"",""score"":4},{""name"":""botas"",""score"":3}]",-6.6421188,108.1873407
214,Mirilla,Stilldale,mstilldale5x@vkontakte.ru,Female,"[{""name"":""Fuerza"",""score"":1},{""name"":""Destreza"",""score"":3},{""name"":""Liderazgo"",""score"":1},{""name"":""Motivacion"",""score"":7},{""name"":""Conocimiento"",""score"":10}]","[{""name"":""linterna"",""score"":7},{""name"":""botas"",""score"":8},{""name"":""cuerda"",""score"":3},{""name"":""pala"",""score"":2},{""name"":""alta estatura"",""score"":4}]",-7.1056569,107.9005972
215,Olenolin,Levesley,olevesley5y@xrea.com,Male,"[{""name"":""Fuerza"",""score"":1},{""name"":""Destreza"",""score"":4},{""name"":""Liderazgo"",""score"":3},{""name"":""Motivacion"",""score"":1},{""name"":""Conocimiento"",""score"":6}]","[{""name"":""linterna"",""score"":4},{""name"":""botas"",""score"":9},{""name"":""cuerda"",""score"":8},{""name"":""pala"",""score"":7},{""name"":""alta estatura"",""score"":10},{""name"":""guantes"",""score"":4},{""name"":""primeros auxilios"",""score"":2},{""name"":""condicion fisica"",""score"":8}]",16.4543173,97.6439611
216,Marietta,Douglass,mdouglass5z@ucla.edu,Male,"[{""name"":""Fuerza"",""score"":9},{""name"":""Destreza"",""score"":1},{""name"":""Liderazgo"",""score"":9},{""name"":""Motivacion"",""score"":9},{""name"":""Conocimiento"",""score"":1}]","[{""name"":""linterna"",""score"":7},{""name"":""botas"",""score"":2},{""name"":""cuerda"",""score"":3},{""name"":""pala"",""score"":5}]",39.4635996,-8.3542102
217,Vivian,Janowski,vjanowski60@loc.gov,Female,"[{""name"":""Fuerza"",""score"":8},{""name"":""Destreza"",""score"":1},{""name"":""Liderazgo"",""score"":3},{""name"":""Motivacion"",""score"":10},{""name"":""Conocimiento"",""score"":8}]","[{""name"":""linterna"",""score"":8},{""name"":""botas"",""score"":6},{""name"":""cuerda"",""score"":5},{""name"":""pala"",""score"":7}]",12.2270347,123.2823247
218,Fleming,Stuffins,fstuffins61@about.me,Male,"[{""name"":""Fuerza"",""score"":7},{""name"":""Destreza"",""score"":2},{""name"":""Liderazgo"",""score"":1},{""name"":""Motivacion"",""score"":6},{""name"":""Conocimiento"",""score"":9}]","[{""name"":""linterna"",""score"":4},{""name"":""botas"",""score"":8}]",49.5970348,16.041166
219,Willis,Iacomi,wiacomi62@de.vu,Male,"[{""name"":""Fuerza"",""score"":6},{""name"":""Destreza"",""score"":9},{""name"":""Liderazgo"",""score"":2},{""name"":""Motivacion"",""score"":6},{""name"":""Conocimiento"",""score"":9}]","[{""name"":""linterna"",""score"":5},{""name"":""botas"",""score"":2},{""name"":""cuerda"",""score"":1}]",16.7665887,-3.0025615
220,Urbanus,Tarte,utarte63@etsy.com,Male,"[{""name"":""Fuerza"",""score"":7},{""name"":""Destreza"",""score"":4},{""name"":""Liderazgo"",""score"":9},{""name"":""Motivacion"",""score"":1},{""name"":""Conocimiento"",""score"":2}]","[{""name"":""linterna"",""score"":8},{""name"":""botas"",""score"":2},{""name"":""cuerda"",""score"":4}]",48.2735736,24.411971
221,Amerigo,Cahalan,acahalan64@qq.com,Male,"[{""name"":""Fuerza"",""score"":6},{""name"":""Destreza"",""score"":1},{""name"":""Liderazgo"",""score"":1},{""name"":""Motivacion"",""score"":6},{""name"":""Conocimiento"",""score"":9}]","[{""name"":""linterna"",""score"":1},{""name"":""botas"",""score"":5},{""name"":""cuerda"",""score"":8},{""name"":""pala"",""score"":6},{""name"":""alta estatura"",""score"":7},{""name"":""guantes"",""score"":3},{""name"":""primeros auxilios"",""score"":9}]",13.9896097,-89.6769193
222,Euphemia,Gyngyll,egyngyll65@state.tx.us,Female,"[{""name"":""Fuerza"",""score"":3},{""name"":""Destreza"",""score"":4},{""name"":""Liderazgo"",""score"":1},{""name"":""Motivacion"",""score"":10},{""name"":""Conocimiento"",""score"":2}]","[{""name"":""linterna"",""score"":3},{""name"":""botas"",""score"":5}]",15.5056823,-86.3478151
223,Dolores,Jumel,djumel66@etsy.com,Female,"[{""name"":""Fuerza"",""score"":3},{""name"":""Destreza"",""score"":9},{""name"":""Liderazgo"",""score"":6},{""name"":""Motivacion"",""score"":1},{""name"":""Conocimiento"",""score"":5}]","[{""name"":""linterna"",""score"":4},{""name"":""botas"",""score"":3},{""name"":""cuerda"",""score"":8},{""name"":""pala"",""score"":7},{""name"":""alta estatura"",""score"":9}]",25.19786,99.233929
224,Karina,Syrie,ksyrie67@cmu.edu,Female,"[{""name"":""Fuerza"",""score"":7},{""name"":""Destreza"",""score"":9},{""name"":""Liderazgo"",""score"":7},{""name"":""Motivacion"",""score"":10},{""name"":""Conocimiento"",""score"":5}]","[{""name"":""linterna"",""score"":6},{""name"":""botas"",""score"":4}]",31.026665,119.910952
225,Clerc,Kmicicki,ckmicicki68@exblog.jp,Male,"[{""name"":""Fuerza"",""score"":3},{""name"":""Destreza"",""score"":8},{""name"":""Liderazgo"",""score"":7},{""name"":""Motivacion"",""score"":6},{""name"":""Conocimiento"",""score"":4}]","[{""name"":""linterna"",""score"":10},{""name"":""botas"",""score"":3},{""name"":""cuerda"",""score"":4},{""name"":""pala"",""score"":8},{""name"":""alta estatura"",""score"":1},{""name"":""guantes"",""score"":5}]",21.7757592,106.9594723
226,Mile,Tuma,mtuma69@cnbc.com,Male,"[{""name"":""Fuerza"",""score"":5},{""name"":""Destreza"",""score"":1},{""name"":""Liderazgo"",""score"":9},{""name"":""Motivacion"",""score"":6},{""name"":""Conocimiento"",""score"":4}]","[{""name"":""linterna"",""score"":3},{""name"":""botas"",""score"":8}]",52.86326,-8.2001004
227,Valdemar,Sporrij,vsporrij6a@sina.com.cn,Male,"[{""name"":""Fuerza"",""score"":6},{""name"":""Destreza"",""score"":7},{""name"":""Liderazgo"",""score"":10},{""name"":""Motivacion"",""score"":7},{""name"":""Conocimiento"",""score"":4}]","[{""name"":""linterna"",""score"":9},{""name"":""botas"",""score"":2},{""name"":""cuerda"",""score"":3},{""name"":""pala"",""score"":8}]",45.4140943,18.8413976
228,Bobette,Isard,bisard6b@opera.com,Female,"[{""name"":""Fuerza"",""score"":5},{""name"":""Destreza"",""score"":1},{""name"":""Liderazgo"",""score"":4},{""name"":""Motivacion"",""score"":4},{""name"":""Conocimiento"",""score"":5}]","[{""name"":""linterna"",""score"":6},{""name"":""botas"",""score"":5},{""name"":""cuerda"",""score"":4},{""name"":""pala"",""score"":5}]",41.2101265,-7.7869527
